,Pinophyta,Abies,LUCA,cell_ids,Dist.to.road_m,Elevation_m,MaxTemp_m,MeanTemp_m,MinTemp_m,Population_m,Precipitation_m,SolarRadiation_m,VaporPres_m,WindSp_m,Longitude,Latitude,wwf_mhtnum,wwf_mhtnam,covid,name,cov_id,tipos,geometry
941,0.0,0.0,1.0,246108,626.274160156,2153.77777778,23.2694444391,15.3171296296,23.3055555556,540.381798426,41.6782407407,17238.8101852,1.0,2.0,-97.651563416,18.919389801,13.0,Deserts and Xeric Shrublands,62994,AGRICULTURA DE RIEGO ANUAL Y SEMIPERMANENTE,10356.0,Agricultura de Riego,POINT (-97.651563416 18.919389801)
942,0.0,0.0,1.0,245897,1906.26734375,12.4444444444,30.5085646709,25.287037037,30.5069444444,32.367629634,123.342592593,16284.724537,2.58333333333,3.56944444444,-96.034563416,18.968389801,2.0,Tropical and Subtropical Dry Broadleaf Forests,116427,SABANOIDE,10322.0,Sabana,POINT (-96.034563416 18.968389801)
943,0.0,0.0,1.0,235554,7144.89931641,12.8888888889,28.990509276,24.25,29.0347222222,65.3067827755,107.310185185,17168.5462963,2.58333333333,2.94675925926,-97.406563416,21.026389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,42818,PASTIZAL CULTIVADO,7291.0,Pastizal Cultivado,POINT (-97.406563416 21.026389801)
944,0.0,0.0,0.0,239222,4018.05689453,77.2222222222,29.0999999709,24.1064814815,29.1319444444,92.5020400153,130.421296296,16817.9467593,2.53703703704,2.0,-97.357563416,20.291389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,41981,PASTIZAL CULTIVADO,8684.0,Agricultura de Temporal,POINT (-97.357563416 20.291389801)
945,0.0,0.0,1.0,239707,1141.72814941,534.666666667,26.0062500018,21.349537037,26.0462962963,368.784383456,187.784722222,17129.9837963,2.17592592593,1.51388888889,-97.700563416,20.193389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,71926,AGRICULTURA DE TEMPORAL ANUAL,8684.0,Agricultura de Temporal,POINT (-97.70056341599999 20.193389801)
946,0.0,0.0,1.0,251519,2843.14574707,1573.44444444,29.3821759224,22.2083333333,29.4351851852,8.48178720474,49.2407407407,17321.1064815,1.46064814815,2.0,-97.994563416,17.988389801,2.0,Tropical and Subtropical Dry Broadleaf Forests,107553,VEGETACIÓN SECUNDARIA ARBUSTIVA DE SELVA BAJA CADUCIFOLIA,10536.0,Selva Baja Caducifolia,POINT (-97.99456341600001 17.988389801)
947,0.0,0.0,1.0,237939,1197.66197754,1474.11111111,27.2708333492,19.975,27.3305555556,35.2068896294,47.4416666667,18704.6805556,1.51666666667,1.90833333333,-98.729563416,20.536389801,13.0,Deserts and Xeric Shrublands,60435,AGRICULTURA DE RIEGO ANUAL,8744.0,Agricultura de Riego,POINT (-98.729563416 20.536389801)
948,0.0,0.0,1.0,238223,2444.70146484,24.2222222222,28.7626665624,24.1966666667,28.8066666667,77.0732467651,123.706666667,16809.7633333,2.58333333333,2.99666666667,-97.112563416,20.487389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,84616,AGRICULTURA DE TEMPORAL PERMANENTE,8790.0,Pastizal Cultivado,POINT (-97.112563416 20.487389801)
949,0.0,0.0,1.0,244862,5344.64922852,2901.88888889,19.1338889069,12.0805555556,19.1944444444,99.6496009827,81.3638888889,17649.2555556,1.0,2.78333333333,-98.729563416,19.164389801,3.0,Tropical and Subtropical Coniferous Forests,6848,BOSQUE DE PINO,10176.0,Bosque de Oyamel,POINT (-98.729563416 19.164389801)
950,0.0,0.0,1.0,251509,4443.56886719,1362.44444444,31.1699073668,23.6087962963,31.2152777778,14.1937760909,72.6180555556,17732.1689815,1.58333333333,1.81944444444,-98.484563416,17.988389801,3.0,Tropical and Subtropical Coniferous Forests,107820,VEGETACIÓN SECUNDARIA ARBUSTIVA DE SELVA BAJA CADUCIFOLIA,11125.0,Agricultura de Temporal,POINT (-98.484563416 17.988389801)
951,0.0,0.0,1.0,238472,3375.75910645,87.8888888889,28.7571759003,24.0439814815,28.8125,105.360375722,123.587962963,16803.1041667,2.56712962963,2.26388888889,-97.259563416,20.438389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,82899,AGRICULTURA DE TEMPORAL ANUAL Y PERMANENTE,7291.0,Pastizal Cultivado,POINT (-97.25956341600001 20.438389801)
952,0.0,0.0,0.0,240220,0.0,5.0,28.8166666031,24.4166666667,28.8333333333,13.8357408047,132.833333333,16921.0833333,2.58333333333,3.41666666667,-96.6421107977,20.076657612,1.0,Tropical and Subtropical Moist Broadleaf Forests,83251,AGRICULTURA DE TEMPORAL ANUAL Y SEMIPERMANENTE,,NaN,POINT (-96.6421107977 20.076657612)
953,0.0,0.0,1.0,241179,2833.67116699,1952.88888889,21.6946759202,16.2708333333,21.7291666667,159.202814473,96.3865740741,17449.1898148,1.33333333333,1.92824074074,-97.798563416,19.899389801,3.0,Tropical and Subtropical Coniferous Forests,82701,AGRICULTURA DE TEMPORAL ANUAL Y PERMANENTE,9416.0,Bosque de Pino,POINT (-97.79856341599999 19.899389801)
954,0.0,0.0,1.0,245375,2634.96688965,2440.0,21.4351851719,13.1712962963,21.5115740741,44.2056707144,47.3819444444,17315.7939815,1.0,2.0,-97.553563416,19.066389801,13.0,Deserts and Xeric Shrublands,71911,AGRICULTURA DE TEMPORAL ANUAL,8684.0,Agricultura de Temporal,POINT (-97.553563416 19.066389801)
955,0.0,0.0,1.0,237715,2436.825625,238.333333333,28.2761574056,22.849537037,28.3449074074,55.8424916797,129.118055556,17264.8981481,2.43055555556,1.72685185185,-97.749563416,20.585389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,105733,VEGETACIÓN SECUNDARIA ARBUSTIVA DE SELVA ALTA PERENNIFOLIA,7291.0,Pastizal Cultivado,POINT (-97.749563416 20.585389801)
956,0.0,0.0,0.0,240451,1723.37039551,471.888888889,26.9800926005,21.9884259259,26.9537037037,47.6824916204,165.664351852,16931.0324074,2.34490740741,2.0,-97.357563416,20.046389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,41912,PASTIZAL CULTIVADO,8875.0,Pastizal Cultivado,POINT (-97.357563416 20.046389801)
957,0.0,0.0,1.0,242191,2278.33044434,1508.77777778,22.5783333513,18.1972222222,22.6416666667,46.3702106476,149.408333333,15997.7888889,1.625,2.0,-96.720563416,19.703389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,71070,AGRICULTURA DE TEMPORAL ANUAL,9666.0,Pastizal Cultivado,POINT (-96.720563416 19.703389801)
958,0.0,0.0,1.0,240950,816.568540039,496.777777778,27.238425895,22.712962963,27.2939814815,54.6110065248,161.368055556,16602.6365741,2.30092592593,2.0,-97.014563416,19.948389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,84464,AGRICULTURA DE TEMPORAL PERMANENTE,8875.0,Pastizal Cultivado,POINT (-97.014563416 19.948389801)
959,1.0,0.0,1.0,250326,1418.235625,1831.33333333,23.6699074463,17.1527777778,23.7314814815,132.2643244,140.034722222,16166.6018519,1.21990740741,2.00231481481,-96.965563416,18.184389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,69826,AGRICULTURA DE TEMPORAL ANUAL,10596.0,Bosque Mesofilo de Montana,POINT (-96.96556341599999 18.184389801)
960,1.0,0.0,1.0,240437,2733.86661133,2471.55555556,18.9571759348,13.1805555556,19.0138888889,24.9428058995,73.1273148148,17617.2013889,1.00925925926,2.02083333333,-98.043563416,20.046389801,3.0,Tropical and Subtropical Coniferous Forests,71911,AGRICULTURA DE TEMPORAL ANUAL,9274.0,Bosque de Pino,POINT (-98.043563416 20.046389801)
961,0.0,0.0,1.0,254066,5166.45731445,1451.77777778,30.2180555352,22.9513888889,30.2615740741,5.65543050236,81.3032407407,16696.8634259,1.62962962963,2.14351851852,-96.867563416,17.547389801,2.0,Tropical and Subtropical Dry Broadleaf Forests,64872,SELVA BAJA CADUCIFOLIA,10897.0,Selva Baja Caducifolia,POINT (-96.867563416 17.547389801)
962,0.0,0.0,1.0,248502,1106.01126465,2229.0,21.7219907134,15.4351851852,21.7777777778,9.83519663811,39.5740740741,17029.9097222,1.00231481481,2.00231481481,-97.602563416,18.478389801,13.0,Deserts and Xeric Shrublands,102160,VEGETACIÓN SECUNDARIA ARBUSTIVA DE CHAPARRAL,10748.0,Matorral Desertico Rosetofilo,POINT (-97.602563416 18.478389801)
963,0.0,0.0,1.0,248545,4328.86983236,8.33333333333,30.7749998622,25.9111111111,30.7583333333,28.1798183123,141.619444444,16294.0916667,2.58333333333,3.125,-95.495563416,18.478389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,19387,CUERPO DE AGUA,10015.0,Pastizal Cultivado,POINT (-95.495563416 18.478389801)
964,0.0,0.0,1.0,239465,2769.74577148,171.777777778,28.3710647689,23.4398148148,28.4305555556,90.2263363732,146.511574074,17152.7361111,2.46759259259,1.92361111111,-97.602563416,20.242389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,84558,AGRICULTURA DE TEMPORAL PERMANENTE,7291.0,Pastizal Cultivado,POINT (-97.602563416 20.242389801)
965,0.0,0.0,1.0,247141,10122.5677148,3.44444444444,29.7272727345,25.2916666667,29.7462121212,8.86825641105,125.227272727,16535.155303,2.58333333333,3.70075757576,-95.838563416,18.723389801,14.0,Mangroves,24618,NO EMPATA,,NaN,POINT (-95.838563416 18.723389801)
966,0.0,0.0,1.0,244377,4319.5153418,2241.77777778,24.3536666616,15.8933333333,24.38,255.924822693,63.57,18017.6233333,1.0,2.0,-98.337563416,19.262389801,3.0,Tropical and Subtropical Coniferous Forests,63033,AGRICULTURA DE RIEGO ANUAL Y SEMIPERMANENTE,10126.0,Agricultura de Temporal,POINT (-98.33756341599999 19.262389801)
967,0.0,0.0,1.0,242633,1805.9502002,2325.22222222,23.1106481552,15.9513888889,23.1759259259,7525.30556912,58.7060185185,18462.5763889,1.0,2.15509259259,-99.219563416,19.605389801,13.0,Deserts and Xeric Shrublands,70817,AGRICULTURA DE TEMPORAL ANUAL,9796.0,Pastizal Cultivado,POINT (-99.219563416 19.605389801)
968,1.0,0.0,1.0,245128,3334.79833008,2532.44444444,20.6506944056,12.9513888889,20.6828703704,190.7888173,49.7638888889,17406.2361111,1.0,2.03240740741,-97.700563416,19.115389801,3.0,Tropical and Subtropical Coniferous Forests,82349,AGRICULTURA DE TEMPORAL ANUAL Y PERMANENTE,8684.0,Agricultura de Temporal,POINT (-97.70056341599999 19.115389801)
969,0.0,0.0,1.0,250003,5697.66131836,1402.0,29.7601851578,22.8587962963,29.8125,19.422846867,30.3912037037,17309.0648148,1.5,2.0,-97.847563416,18.233389801,2.0,Tropical and Subtropical Dry Broadleaf Forests,69316,AGRICULTURA DE TEMPORAL ANUAL,10924.0,Agricultura de Temporal,POINT (-97.847563416 18.233389801)
970,0.0,0.0,1.0,252412,2193.50471191,211.777777778,29.9456019313,24.8287037037,30.0138888889,64.8018457625,276.430555556,16427.1273148,2.37731481481,2.26388888889,-96.230563416,17.841389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,64683,SELVA ALTA PERENNIFOLIA,11123.0,Pastizal Cultivado,POINT (-96.230563416 17.841389801)
971,0.0,0.0,1.0,245847,3024.79003418,2233.22222222,25.3814814974,17.0671296296,25.4189814815,127.705077118,75.349537037,17827.1041667,1.0,2.0,-98.484563416,18.968389801,3.0,Tropical and Subtropical Coniferous Forests,70135,AGRICULTURA DE TEMPORAL ANUAL,8684.0,Agricultura de Temporal,POINT (-98.484563416 18.968389801)
972,0.0,0.0,1.0,242897,3007.86930176,2580.0,21.6752314788,13.7407407407,21.6921296296,39.7819766998,66.4953703704,18023.6805556,1.0,2.11805555556,-98.386563416,19.556389801,3.0,Tropical and Subtropical Coniferous Forests,71911,AGRICULTURA DE TEMPORAL ANUAL,8684.0,Agricultura de Temporal,POINT (-98.386563416 19.556389801)
973,0.0,0.0,0.0,244372,5654.20178711,2825.77777778,18.7316666868,11.8166666667,18.8027777778,56.6563620249,79.1861111111,17812.0361111,1.0,2.78333333333,-98.582563416,19.262389801,3.0,Tropical and Subtropical Coniferous Forests,6934,BOSQUE DE PINO,8684.0,Agricultura de Temporal,POINT (-98.582563416 19.262389801)
974,0.0,0.0,1.0,237456,1937.23930664,1730.55555556,26.4270833201,19.1550925926,26.4884259259,39.3742170599,63.2337962963,18713.5810185,1.41898148148,1.98611111111,-98.778563416,20.634389801,3.0,Tropical and Subtropical Coniferous Forests,26093,MATORRAL CRASICAULE,8723.0,Bosque de Encino,POINT (-98.778563416 20.634389801)
975,0.0,0.0,1.0,247136,955.716884766,16.0,30.8581017256,25.587962963,30.7800925926,52.4353949229,119.743055556,16140.7662037,2.58333333333,2.91666666667,-96.083563416,18.723389801,2.0,Tropical and Subtropical Dry Broadleaf Forests,69865,AGRICULTURA DE TEMPORAL ANUAL,10546.0,Agricultura de Temporal,POINT (-96.083563416 18.723389801)
976,0.0,0.0,1.0,249692,2458.39150879,1416.11111111,30.0502314744,22.8935185185,30.099537037,11.6418921418,58.5625,17519.3333333,1.53935185185,1.93055555556,-98.190563416,18.282389801,2.0,Tropical and Subtropical Dry Broadleaf Forests,110752,VEGETACIÓN SECUNDARIA ARBÓREA DE SELVA BAJA CADUCIFOLIA,10536.0,Selva Baja Caducifolia,POINT (-98.190563416 18.282389801)
977,0.0,0.0,1.0,251260,1429.89396973,42.5555555556,31.1786111938,25.7861111111,31.2027777778,409.855790202,227.016666667,16260.9111111,2.5,2.35,-96.132563416,18.037389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,85113,AGRICULTURA DE TEMPORAL SEMIPERMANENTE,8684.0,Agricultura de Temporal,POINT (-96.132563416 18.037389801)
978,1.0,0.0,1.0,241934,1529.70562012,1973.11111111,20.7606481446,14.5532407407,20.775462963,647.213141123,84.8310185185,16651.1435185,1.18981481481,2.0,-97.259563416,19.752389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,71911,AGRICULTURA DE TEMPORAL ANUAL,8684.0,Agricultura de Temporal,POINT (-97.25956341600001 19.752389801)
979,0.0,0.0,0.0,236988,1258.77652832,935.0,25.7750000159,20.4907407407,25.8078703704,52.3198958503,153.030092593,17969.4837963,1.7962962963,1.45601851852,-98.435563416,20.732389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,105773,VEGETACIÓN SECUNDARIA ARBUSTIVA DE SELVA ALTA PERENNIFOLIA,8369.0,Bosque Mesofilo de Montana,POINT (-98.43556341599999 20.732389801)
980,0.0,0.0,1.0,240688,1078.29668945,1457.55555556,22.7041666684,17.5069444444,22.75,117.571943071,141.837962963,17266.5092593,1.53935185185,1.80092592593,-97.798563416,19.997389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,49869,PASTIZAL INDUCIDO,8684.0,Agricultura de Temporal,POINT (-97.79856341599999 19.997389801)
981,0.0,0.0,1.0,250020,3160.80337891,2156.0,19.4143518894,14.0532407407,19.4791666667,68.53403608,121.375,16397.2407407,1.02546296296,2.05555555556,-97.014563416,18.233389801,3.0,Tropical and Subtropical Coniferous Forests,69826,AGRICULTURA DE TEMPORAL ANUAL,10856.0,Agricultura de Temporal,POINT (-97.014563416 18.233389801)
982,0.0,0.0,1.0,252948,953.137080078,2078.88888889,24.7418981702,17.4074074074,24.8078703704,16.993015733,43.0694444444,16986.962963,1.0,2.21064814815,-97.357563416,17.743389801,2.0,Tropical and Subtropical Dry Broadleaf Forests,69004,AGRICULTURA DE TEMPORAL ANUAL,11151.0,Agricultura de Temporal,POINT (-97.357563416 17.743389801)
983,0.0,0.0,0.0,247406,10386.6192188,5.22222222222,29.8539351092,25.3472222222,29.8634259259,7.51240545007,125.099537037,16465.0300926,2.58333333333,3.6412037037,-95.789563416,18.674389801,14.0,Mangroves,24618,NO EMPATA,10602.0,Cuerpos de Agua,POINT (-95.78956341599999 18.674389801)
984,0.0,0.0,1.0,236498,5419.14333984,1205.55555556,26.1444444877,20.0,26.1689814815,19.6085179117,109.643518519,18260.1921296,1.62731481481,1.67824074074,-98.631563416,20.830389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,6475,BOSQUE MESÓFILO DE MONTAÑA,8369.0,Bosque Mesofilo de Montana,POINT (-98.63156341600001 20.830389801)
985,0.0,0.0,1.0,254335,2154.44855469,2230.77777778,22.5884259498,16.0810185185,22.6666666667,19.8921786679,47.4722222222,16851.5810185,1.0,2.38425925926,-97.210563416,17.498389801,2.0,Tropical and Subtropical Dry Broadleaf Forests,69004,AGRICULTURA DE TEMPORAL ANUAL,11382.0,Chaparral,POINT (-97.210563416 17.498389801)
986,0.0,0.0,1.0,247352,1514.54126953,1462.55555556,29.4289351746,21.7361111111,29.4861111111,96.8977216085,66.5625,17895.7384259,1.49074074074,1.86574074074,-98.435563416,18.674389801,2.0,Tropical and Subtropical Dry Broadleaf Forests,69731,AGRICULTURA DE TEMPORAL ANUAL,10569.0,Selva Baja Caducifolia,POINT (-98.43556341599999 18.674389801)
987,0.0,0.0,1.0,248776,3523.35124512,1101.44444444,31.83916662,24.3055555556,31.8555555556,14.6139451265,50.6138888889,17690.6694444,1.66944444444,1.76111111111,-98.288563416,18.429389801,2.0,Tropical and Subtropical Dry Broadleaf Forests,69513,AGRICULTURA DE TEMPORAL ANUAL,10845.0,Agricultura de Temporal,POINT (-98.288563416 18.429389801)
988,0.0,0.0,1.0,242421,1400.0,2570.66666667,20.5175000058,13.0944444444,20.5777777778,39.2854998642,49.4944444444,17324.4027778,1.0,2.01111111111,-97.602563416,19.654389801,3.0,Tropical and Subtropical Coniferous Forests,71911,AGRICULTURA DE TEMPORAL ANUAL,8684.0,Agricultura de Temporal,POINT (-97.602563416 19.654389801)
989,0.0,0.0,0.0,244643,1082.8427002,2449.0,21.0421295298,13.1967592593,21.1064814815,62.5826181041,42.2268518519,17414.5787037,1.0,2.0,-97.406563416,19.213389801,13.0,Deserts and Xeric Shrublands,71911,AGRICULTURA DE TEMPORAL ANUAL,8684.0,Agricultura de Temporal,POINT (-97.406563416 19.213389801)
990,0.0,0.0,1.0,234170,1232.50236816,208.222222222,28.4977777746,23.3333333333,28.5805555556,235.242541199,124.472222222,17435.225,2.42222222222,2.0,-97.896563416,21.320389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,42818,PASTIZAL CULTIVADO,7291.0,Pastizal Cultivado,POINT (-97.89656341600001 21.320389801)
991,0.0,0.0,1.0,252135,4734.3465625,125.888888889,30.7854166119,25.6226851852,30.8541666667,28.9661080175,240.493055556,16353.2962963,2.47453703704,2.40509259259,-96.034563416,17.890389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,39407,PASTIZAL CULTIVADO,10560.0,Selva Alta Perennifolia,POINT (-96.034563416 17.890389801)
992,0.0,0.0,1.0,243127,1266.01126465,2280.44444444,23.4324074321,16.4305555556,23.4722222222,9600.21337891,65.462962963,18262.7916667,1.0,2.09490740741,-99.219563416,19.507389801,13.0,Deserts and Xeric Shrublands,119395,ZONA URBANA,9776.0,Zona Urbana,POINT (-99.219563416 19.507389801)
993,0.0,0.0,1.0,245160,1055.00938721,8.66666666667,30.7123809179,25.2857142857,30.7785714286,2044.57298364,122.3,16353.2880952,2.58333333333,3.62142857143,-96.132563416,19.115389801,2.0,Tropical and Subtropical Dry Broadleaf Forests,40745,PASTIZAL CULTIVADO,10129.0,Zona Urbana,POINT (-96.132563416 19.115389801)
994,0.0,0.0,0.0,246111,1085.15960937,2446.44444444,20.906388908,12.9944444444,20.9833333333,48.4057116826,39.3111111111,17028.4361111,1.0,2.0,-97.504563416,18.919389801,13.0,Deserts and Xeric Shrublands,71911,AGRICULTURA DE TEMPORAL ANUAL,8684.0,Agricultura de Temporal,POINT (-97.504563416 18.919389801)
995,0.0,0.0,1.0,240192,3271.3285791,1649.77777778,22.8077777545,16.85,22.85,108.801558177,140.5,17427.0305556,1.47777777778,1.88611111111,-97.994563416,20.095389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,71759,AGRICULTURA DE TEMPORAL ANUAL,9276.0,Agricultura de Temporal,POINT (-97.99456341600001 20.095389801)
996,1.0,0.0,1.0,243387,2210.58115641,2837.11111111,18.9594907209,11.9953703704,19.0092592593,76.2608690792,75.3171296296,17854.2592593,1.0,2.91666666667,-98.582563416,19.458389801,3.0,Tropical and Subtropical Coniferous Forests,6934,BOSQUE DE PINO,9930.0,Bosque de Pino,POINT (-98.582563416 19.458389801)
997,0.0,0.0,0.0,245865,6223.30243164,2464.55555556,20.1611110921,12.6782407407,20.2013888889,22.9019377497,47.6388888889,17153.0555556,1.0,2.04861111111,-97.602563416,18.968389801,13.0,Deserts and Xeric Shrublands,29572,MATORRAL DESÉRTICO ROSETÓFILO,10376.0,Matorral Desertico Rosetofilo,POINT (-97.602563416 18.968389801)
998,0.0,0.0,1.0,244413,1730.6369873,265.111111111,30.7244443629,24.6611111111,30.6972222222,13.1902507146,92.4111111111,16093.9972222,2.41666666667,2.42222222222,-96.573563416,19.262389801,2.0,Tropical and Subtropical Dry Broadleaf Forests,82431,AGRICULTURA DE TEMPORAL ANUAL Y PERMANENTE,10082.0,Agricultura de Temporal,POINT (-96.573563416 19.262389801)
999,1.0,0.0,1.0,253241,9936.40386719,2202.88888889,19.3877315389,15.0393518519,19.4351851852,8.12954999341,166.736111111,16083.2592593,1.07175925926,2.43518518519,-96.573563416,17.694389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,106338,VEGETACIÓN SECUNDARIA ARBÓREA DE SELVA ALTA PERENNIFOLIA,10560.0,Selva Alta Perennifolia,POINT (-96.573563416 17.694389801)
1000,0.0,0.0,0.0,252086,2175.70278809,1421.33333333,30.6650462283,23.1388888889,30.7268518519,17.3466818333,72.7430555556,17744.0069444,1.56018518519,1.84953703704,-98.435563416,17.890389801,2.0,Tropical and Subtropical Dry Broadleaf Forests,107820,VEGETACIÓN SECUNDARIA ARBUSTIVA DE SELVA BAJA CADUCIFOLIA,10536.0,Selva Baja Caducifolia,POINT (-98.43556341599999 17.890389801)
1001,0.0,0.0,0.0,249393,3379.92169434,1541.0,28.0719444487,21.4888888889,28.125,6.31777297788,41.0944444444,17392.0027778,1.475,2.0,-97.945563416,18.331389801,2.0,Tropical and Subtropical Dry Broadleaf Forests,64925,SELVA BAJA CADUCIFOLIA,10536.0,Selva Baja Caducifolia,POINT (-97.945563416 18.331389801)
1002,0.0,0.0,1.0,236260,6527.08816406,444.444444444,27.3813888921,22.1138888889,27.4444444444,130.435738458,164.433333333,17794.6555556,2.33333333333,1.26944444444,-98.288563416,20.879389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,105781,VEGETACIÓN SECUNDARIA ARBUSTIVA DE SELVA ALTA PERENNIFOLIA,8443.0,Selva Alta Perennifolia,POINT (-98.288563416 20.879389801)
1003,0.0,0.0,1.0,243378,6976.81552734,2234.11111111,24.5548611614,17.0092592593,24.5740740741,2784.59874047,47.8032407407,18499.8356481,1.0,2.0,-99.023563416,19.458389801,13.0,Deserts and Xeric Shrublands,17433,SIN VEGETACIÓN APARENTE,9918.0,Pastizal Halofilo,POINT (-99.023563416 19.458389801)
1004,0.0,0.0,0.0,246591,5215.62941895,1882.55555556,25.5266204013,18.1273148148,25.5949074074,16.753923787,60.7731481481,17763.2337963,1.23842592593,2.0,-98.141563416,18.821389801,3.0,Tropical and Subtropical Coniferous Forests,94780,VEGETACIÓN SECUNDARIA ARBUSTIVA DE BOSQUE DE ENCINO,10407.0,Bosque de Encino,POINT (-98.141563416 18.821389801)
1005,0.0,0.0,0.0,243161,1212.2854248,2372.55555556,22.1502314629,13.9722222222,22.1435185185,16.7387409475,39.0949074074,17363.5393519,1.0,2.0,-97.553563416,19.507389801,13.0,Deserts and Xeric Shrublands,71911,AGRICULTURA DE TEMPORAL ANUAL,8684.0,Agricultura de Temporal,POINT (-97.553563416 19.507389801)
1006,0.0,0.0,1.0,234397,1393.13708008,59.4444444444,28.8337962848,23.8148148148,28.8449074074,27.0562564002,111.324074074,17223.2986111,2.58333333333,2.4375,-97.602563416,21.271389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,106659,VEGETACIÓN SECUNDARIA ARBUSTIVA DE SELVA ALTA SUBPERENNIFOLIA,8176.0,Selva Alta Perennifolia,POINT (-97.602563416 21.271389801)
1007,0.0,0.0,1.0,240204,1228.21925293,262.777777778,27.9386111048,22.9527777778,27.9666666667,105.033569845,153.755555556,17064.0555556,2.41666666667,2.0,-97.406563416,20.095389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,84521,AGRICULTURA DE TEMPORAL PERMANENTE,8875.0,Pastizal Cultivado,POINT (-97.406563416 20.095389801)
1008,0.0,0.0,1.0,243674,1598.45256836,228.0,30.7689813464,24.6388888889,30.7986111111,37.1437284152,87.5416666667,16363.212963,2.44212962963,2.56712962963,-96.573563416,19.409389801,2.0,Tropical and Subtropical Dry Broadleaf Forests,108357,VEGETACIÓN SECUNDARIA ARBUSTIVA DE SELVA BAJA CADUCIFOLIA,9904.0,Agricultura de Temporal,POINT (-96.573563416 19.409389801)
1009,0.0,0.0,1.0,248231,2914.66459473,828.111111111,28.8307870317,22.5625,28.8888888889,55.6056398816,208.097222222,15778.7638889,1.98842592593,2.0,-96.867563416,18.527389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,84254,AGRICULTURA DE TEMPORAL PERMANENTE,10560.0,Selva Alta Perennifolia,POINT (-96.867563416 18.527389801)
1010,0.0,0.0,1.0,237961,2370.11758301,222.111111111,28.5877314364,23.2523148148,28.6180555556,69.5306866964,114.780092593,17145.6365741,2.44907407407,2.0,-97.651563416,20.536389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,42091,PASTIZAL CULTIVADO,8791.0,Selva Alta Perennifolia,POINT (-97.651563416 20.536389801)
1011,1.0,0.0,1.0,242675,1068.85396484,2603.11111111,18.5041667068,12.2384259259,18.5694444444,65.7730336189,79.5069444444,16977.7037037,1.0,2.04166666667,-97.161563416,19.605389801,3.0,Tropical and Subtropical Coniferous Forests,6984,BOSQUE DE PINO,9765.0,Bosque de Pino,POINT (-97.16156341600001 19.605389801)
1012,0.0,0.0,1.0,240669,1652.44130371,2361.55555556,23.7047221873,15.1666666667,23.7638888889,199.489970525,36.2388888889,18655.9027778,1.0,2.08333333333,-98.729563416,19.997389801,13.0,Deserts and Xeric Shrublands,71911,AGRICULTURA DE TEMPORAL ANUAL,8684.0,Agricultura de Temporal,POINT (-98.729563416 19.997389801)
1013,0.0,0.0,0.0,249383,6629.20117188,1058.77777778,32.2328703139,24.474537037,32.224537037,3.9594597088,53.4884259259,17877.6180556,1.73842592593,1.66203703704,-98.435563416,18.331389801,2.0,Tropical and Subtropical Dry Broadleaf Forests,110768,VEGETACIÓN SECUNDARIA ARBÓREA DE SELVA BAJA CADUCIFOLIA,10536.0,Selva Baja Caducifolia,POINT (-98.43556341599999 18.331389801)
1014,0.0,0.0,1.0,250048,1167.73941406,10.1666666667,31.274537241,26.2476851852,31.1898148148,14.4138753547,126.150462963,16115.474537,2.58333333333,2.66666666667,-95.642563416,18.233389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,83163,AGRICULTURA DE TEMPORAL ANUAL Y SEMIPERMANENTE,8684.0,Agricultura de Temporal,POINT (-95.642563416 18.233389801)
1015,0.0,0.0,1.0,247087,4172.54832031,1511.66666667,29.8719907337,21.8194444444,29.9537037037,89.7063867781,69.3287037037,17823.8796296,1.49768518519,1.88425925926,-98.484563416,18.723389801,2.0,Tropical and Subtropical Dry Broadleaf Forests,70135,AGRICULTURA DE TEMPORAL ANUAL,10432.0,Agricultura de Riego,POINT (-98.484563416 18.723389801)
